Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.8214285969734192,0.7402799129486084,0.5038043260574341,0.5107159614562988
2,0.75,0.7465007901191711,0.5029648542404175,0.48703789710998535
3,0.7857142686843872,0.7900466322898865,0.4931829869747162,0.4586624801158905
4,0.6875,0.8180404305458069,0.5760121941566467,0.46406060457229614
5,0.6785714030265808,0.8351477384567261,0.5336079001426697,0.42914465069770813
6,0.8035714030265808,0.8460342288017273,0.4367138743400574,0.4421663284301758
7,0.7946428656578064,0.8491446375846863,0.47212785482406616,0.43099188804626465
8,0.7745097875595093,0.8040435314178467,0.5062858462333679,0.4686605930328369
9,0.8125,0.8335925340652466,0.4082295894622803,0.3726743459701538
10,0.875,0.8522550463676453,0.3581361472606659,0.36251458525657654
11,0.8125,0.8631415367126465,0.3685975670814514,0.38564589619636536
12,0.7857142686843872,0.870917558670044,0.4291165769100189,0.35962435603141785
13,0.7857142686843872,0.8662519454956055,0.46565648913383484,0.3481314182281494
14,0.8035714030265808,0.8335925340652466,0.40973275899887085,0.41457703709602356
15,0.8214285969734192,0.8662519454956055,0.3804074227809906,0.3375707268714905
16,0.8303571343421936,0.864696741104126,0.3654523491859436,0.3475009500980377
17,0.7857142686843872,0.8475894331932068,0.43014928698539734,0.33591893315315247
18,0.84375,0.8600311279296875,0.3611929714679718,0.32801440358161926
19,0.8928571343421936,0.8460342288017273,0.2923688590526581,0.32716795802116394
20,0.8303571343421936,0.8693623542785645,0.422284871339798,0.3246484398841858
21,0.8660714030265808,0.8693623542785645,0.3105524182319641,0.3182719647884369
22,0.9196428656578064,0.8662519454956055,0.28081014752388,0.32880088686943054
23,0.8571428656578064,0.867807149887085,0.32967516779899597,0.3338862657546997
24,0.8214285969734192,0.8600311279296875,0.3623834550380707,0.3440896272659302
25,0.7946428656578064,0.8227060437202454,0.3844604790210724,0.42747822403907776
26,0.8392857313156128,0.870917558670044,0.3826618194580078,0.30080416798591614
27,0.8571428656578064,0.8693623542785645,0.3399711549282074,0.318135529756546
28,0.8627451062202454,0.8755832314491272,0.36206498742103577,0.29847317934036255
29,0.875,0.870917558670044,0.2901878356933594,0.29402804374694824
30,0.9017857313156128,0.8755832314491272,0.2461702525615692,0.2877097725868225
Testing Accuracy:  0.8880

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_cardboard_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.675000011920929,0.8063806295394897,0.602338433265686,0.45815780758857727
2,0.8243243098258972,0.8569856882095337,0.4587443470954895,0.3761812448501587
3,0.8187500238418579,0.8712871074676514,0.4187967777252197,0.34188488125801086
4,0.893750011920929,0.8459845781326294,0.317809522151947,0.3579545319080353
5,0.875,0.8877887725830078,0.2924927771091461,0.28010496497154236
6,0.831250011920929,0.8943894505500793,0.38211923837661743,0.27143552899360657
7,0.8187500238418579,0.8745874762535095,0.3916485905647278,0.30143246054649353
8,0.8812500238418579,0.9097909927368164,0.3319888114929199,0.23737791180610657
9,0.8812500238418579,0.9130913019180298,0.3045559823513031,0.22931981086730957
10,0.875,0.9174917340278625,0.2922207713127136,0.21833936870098114
11,0.887499988079071,0.9251925349235535,0.27619031071662903,0.21040993928909302
12,0.9375,0.9207921028137207,0.2163316309452057,0.20656350255012512
13,0.893750011920929,0.908690869808197,0.2949029803276062,0.22021551430225372
14,0.893750011920929,0.9130913019180298,0.26931387186050415,0.22065384685993195
15,0.862500011920929,0.9240924119949341,0.289111852645874,0.20073413848876953
16,0.9437500238418579,0.9218921661376953,0.1888905018568039,0.201391339302063
17,0.90625,0.9185918569564819,0.23477470874786377,0.18615832924842834
18,0.875,0.9196919798851013,0.28214511275291443,0.18744602799415588
19,0.8999999761581421,0.9262926578521729,0.25368064641952515,0.19304051995277405
20,0.9527027010917664,0.9372937083244324,0.18238699436187744,0.18011949956417084
21,0.9375,0.9229922890663147,0.24221134185791016,0.18014656007289886
22,0.9312499761581421,0.9273927211761475,0.19282951951026917,0.17265638709068298
23,0.956250011920929,0.9240924119949341,0.1428608000278473,0.17064079642295837
24,0.893750011920929,0.9064906239509583,0.22871434688568115,0.23369678854942322
25,0.9125000238418579,0.9284928441047668,0.21749719977378845,0.16607855260372162
26,0.9437500238418579,0.9295929670333862,0.1779995858669281,0.17157720029354095
27,0.9312499761581421,0.9372937083244324,0.19485965371131897,0.1633155196905136
28,0.9125000238418579,0.9306930899620056,0.2060023993253708,0.1613014042377472
29,0.9624999761581421,0.933993399143219,0.13507036864757538,0.15631453692913055
30,0.925000011920929,0.9361936450004578,0.18005622923374176,0.15502354502677917
Testing Accuracy:  0.9538

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_paper_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.5593220591545105,0.7881818413734436,0.7352020144462585,0.48612159490585327
2,0.7395833134651184,0.7354545593261719,0.5557975172996521,0.5075566172599792
3,0.8385416865348816,0.8218181729316711,0.41683387756347656,0.39318186044692993
4,0.84375,0.8372727036476135,0.3935457468032837,0.37276679277420044
5,0.8229166865348816,0.8654545545578003,0.38416871428489685,0.32626399397850037
6,0.8177083134651184,0.8427272439002991,0.41414034366607666,0.3539870083332062
7,0.8072916865348816,0.8736363649368286,0.43160757422447205,0.301033079624176
8,0.7864583134651184,0.8799999952316284,0.43243762850761414,0.29092687368392944
9,0.8802083134651184,0.8690909147262573,0.29600849747657776,0.30135616660118103
10,0.8854166865348816,0.8818181753158569,0.2963811457157135,0.2838979661464691
11,0.9166666865348816,0.889090895652771,0.22334390878677368,0.2790765166282654
12,0.9114583134651184,0.8463636636734009,0.22058236598968506,0.35376158356666565
13,0.890625,0.8663636445999146,0.3126295506954193,0.3068719208240509
14,0.8489583134651184,0.9118182063102722,0.3330906629562378,0.24459286034107208
15,0.9114583134651184,0.9081818461418152,0.27239057421684265,0.24972689151763916
16,0.8958333134651184,0.9045454263687134,0.28797009587287903,0.2511792778968811
17,0.921875,0.892727255821228,0.24089764058589935,0.2663317918777466
18,0.8958333134651184,0.9045454263687134,0.30487263202667236,0.25166550278663635
19,0.9010416865348816,0.910909116268158,0.2573772370815277,0.23641160130500793
20,0.9010416865348816,0.9200000166893005,0.24909482896327972,0.21854500472545624
21,0.9114583134651184,0.9081818461418152,0.2522279620170593,0.23450037837028503
22,0.8854166865348816,0.9227272868156433,0.2964533865451813,0.21595081686973572
23,0.9010416865348816,0.921818196773529,0.2614990472793579,0.2103004902601242
24,0.9010416865348816,0.918181836605072,0.24476464092731476,0.21930383145809174
25,0.8854166865348816,0.9081818461418152,0.24432909488677979,0.23316869139671326
26,0.8958333134651184,0.910909116268158,0.2587060034275055,0.228460893034935
27,0.9270833134651184,0.9163636565208435,0.22783522307872772,0.21166953444480896
28,0.9375,0.9154545664787292,0.19324177503585815,0.21280692517757416
Testing Accuracy:  0.9191

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_plastic_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.6306818127632141,0.6548582911491394,0.6517756581306458,0.610731840133667
2,0.6363636255264282,0.7712550759315491,0.6080918908119202,0.5083381533622742
3,0.7159090638160706,0.7661943435668945,0.5317649245262146,0.4836130142211914
4,0.7556818127632141,0.7257084846496582,0.508735716342926,0.5059552788734436
5,0.75,0.8006072640419006,0.4586234986782074,0.43480807542800903
6,0.7784090638160706,0.8238866329193115,0.4658364951610565,0.3987825810909271
7,0.8074533939361572,0.5708501935005188,0.47441545128822327,0.7076734900474548
8,0.7840909361839294,0.8168016076087952,0.4764074385166168,0.4038821756839752
9,0.8352272510528564,0.8036437034606934,0.3883295953273773,0.4192914366722107
10,0.8636363744735718,0.8582996129989624,0.38440895080566406,0.33730795979499817
11,0.8011363744735718,0.8572874665260315,0.40403661131858826,0.3403557538986206
12,0.8977272510528564,0.8805667757987976,0.3261864185333252,0.3243987560272217
13,0.8238636255264282,0.8917003870010376,0.44982612133026123,0.3184075653553009
14,0.8579545617103577,0.8046558499336243,0.3500158488750458,0.41050973534584045
15,0.8011363744735718,0.8674089312553406,0.4060541093349457,0.3245091736316681
16,0.8693181872367859,0.8441295623779297,0.3336409330368042,0.3560101091861725
17,0.8687499761581421,0.8694332242012024,0.34454694390296936,0.3356848955154419
18,0.8522727489471436,0.8552631735801697,0.3685779571533203,0.35044944286346436
Testing Accuracy:  0.8279

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_glass_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.5625,0.6958250403404236,0.6991893649101257,0.5643771290779114
2,0.7727272510528564,0.8161033987998962,0.47404471039772034,0.4303461015224457
3,0.8579545617103577,0.8369781374931335,0.3935648202896118,0.38971373438835144
4,0.7840909361839294,0.7912524938583374,0.47685956954956055,0.45515456795692444
5,0.8238636255264282,0.8399602174758911,0.423277884721756,0.38247576355934143
6,0.8181818127632141,0.8141152858734131,0.41616180539131165,0.42781487107276917
7,0.8409090638160706,0.871769368648529,0.408044695854187,0.3302597105503082
8,0.8465909361839294,0.8548707962036133,0.3450417220592499,0.35356858372688293
9,0.8352272510528564,0.8707753419876099,0.34394118189811707,0.3196408748626709
10,0.8295454382896423,0.8807157278060913,0.36998796463012695,0.30132579803466797
11,0.8764705657958984,0.8846918344497681,0.3037837743759155,0.28634071350097656
12,0.8693181872367859,0.8836978077888489,0.34349632263183594,0.28282755613327026
13,0.8238636255264282,0.8638170957565308,0.34027230739593506,0.32224345207214355
14,0.8806818127632141,0.8767395615577698,0.3562881052494049,0.30036866664886475
15,0.8636363744735718,0.8946322202682495,0.3646480441093445,0.2706862688064575
16,0.875,0.8836978077888489,0.2992037534713745,0.2766469717025757
17,0.8806818127632141,0.8956262469291687,0.3838909864425659,0.26618441939353943
18,0.90625,0.8976143002510071,0.23686257004737854,0.2625616490840912
19,0.8920454382896423,0.8866799473762512,0.2486020028591156,0.2663854658603668
20,0.8588235378265381,0.8866799473762512,0.29104083776474,0.26507997512817383
21,0.8693181872367859,0.9005964398384094,0.311706006526947,0.25420257449150085
22,0.8920454382896423,0.8986083269119263,0.2677135765552521,0.251675546169281
23,0.8579545617103577,0.8677932620048523,0.33470839262008667,0.3187752068042755
24,0.875,0.8707753419876099,0.28424471616744995,0.3131183385848999
25,0.8977272510528564,0.9005964398384094,0.23822535574436188,0.251542866230011
26,0.8806818127632141,0.8996024131774902,0.2589544653892517,0.24540893733501434
27,0.8693181872367859,0.8956262469291687,0.25857576727867126,0.25397989153862
28,0.8409090638160706,0.9005964398384094,0.31626537442207336,0.24089078605175018
29,0.8806818127632141,0.8916500806808472,0.2713857889175415,0.2608095407485962
30,0.8409090638160706,0.9075546860694885,0.35156485438346863,0.23348042368888855
Testing Accuracy:  0.9008

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_plastic_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.5,0.612348198890686,0.7197130918502808,0.6752283573150635
2,0.6477272510528564,0.6852226853370667,0.6201382279396057,0.5770341753959656
3,0.7045454382896423,0.7803643941879272,0.5851010680198669,0.4857015311717987
4,0.7613636255264282,0.7176113128662109,0.5070507526397705,0.5329864025115967
5,0.7954545617103577,0.7985829710960388,0.47836801409721375,0.4459860324859619
6,0.7267080545425415,0.7945343852043152,0.5359169244766235,0.44992464780807495
7,0.7897727489471436,0.8198380470275879,0.46243762969970703,0.41779768466949463
8,0.8011363744735718,0.8643724918365479,0.48603880405426025,0.3777683675289154
9,0.8238636255264282,0.8198380470275879,0.407560795545578,0.41207483410835266
10,0.8295454382896423,0.8491902947425842,0.4150542914867401,0.3700571656227112
11,0.8181818127632141,0.7226720452308655,0.38700172305107117,0.5397059917449951
12,0.8125,0.8755060434341431,0.42278698086738586,0.3404196500778198
13,0.8295454382896423,0.8208501935005188,0.4215269386768341,0.39304664731025696
14,0.8465909361839294,0.8370445370674133,0.39783790707588196,0.3740687668323517
15,0.8068181872367859,0.8663967847824097,0.4594983756542206,0.34265393018722534
16,0.8352272510528564,0.8825910687446594,0.3705323338508606,0.31693142652511597
17,0.8374999761581421,0.8694332242012024,0.3696199655532837,0.3295430541038513
18,0.8295454382896423,0.8451417088508606,0.39167454838752747,0.3543573319911957
19,0.8295454382896423,0.8127530217170715,0.36398154497146606,0.4053650200366974
20,0.8295454382896423,0.8775303363800049,0.4040174186229706,0.3108097016811371
21,0.8352272510528564,0.8613360524177551,0.35271576046943665,0.33405229449272156
22,0.7954545617103577,0.8309716582298279,0.43529385328292847,0.3749951422214508
23,0.8295454382896423,0.8957489728927612,0.3735620677471161,0.28724533319473267
24,0.8522727489471436,0.8775303363800049,0.36577844619750977,0.31893017888069153
25,0.875,0.8957489728927612,0.34727728366851807,0.2813674509525299
26,0.8385093212127686,0.8259109258651733,0.3750430643558502,0.3859196603298187
27,0.8465909361839294,0.8967611193656921,0.34947407245635986,0.2770249545574188
28,0.8579545617103577,0.8937246799468994,0.3794800937175751,0.2809765636920929
29,0.8465909361839294,0.8896760940551758,0.36888980865478516,0.28409236669540405
30,0.8863636255264282,0.898785412311554,0.3069411516189575,0.2709144353866577
Testing Accuracy:  0.8735

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_paper_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.6041666865348816,0.7754545211791992,0.6699790358543396,0.5019298791885376
2,0.7864583134651184,0.8336363434791565,0.4687190353870392,0.41288626194000244
3,0.8079096078872681,0.5472727417945862,0.44812482595443726,0.740254819393158
4,0.8125,0.8081818222999573,0.46140411496162415,0.42657938599586487
5,0.8072916865348816,0.8690909147262573,0.43855297565460205,0.3333386480808258
6,0.8072916865348816,0.8663636445999146,0.37915292382240295,0.3211425840854645
7,0.84375,0.8636363744735718,0.39555537700653076,0.31646740436553955
8,0.8645833134651184,0.8472727537155151,0.3380434811115265,0.3338220417499542
9,0.8385416865348816,0.8627272844314575,0.37595871090888977,0.310615211725235
10,0.8854166865348816,0.889090895652771,0.30747032165527344,0.27175578474998474
11,0.890625,0.8818181753158569,0.2983033061027527,0.27855902910232544
12,0.8333333134651184,0.8909090757369995,0.3732092082500458,0.2711676359176636
13,0.875,0.8981817960739136,0.30915841460227966,0.2537859082221985
14,0.859375,0.8990908861160278,0.34669747948646545,0.2525267004966736
15,0.8802083134651184,0.889090895652771,0.31167981028556824,0.2678835988044739
16,0.90625,0.892727255821228,0.2613965570926666,0.25944745540618896
17,0.921875,0.8899999856948853,0.2135147899389267,0.2633568048477173
18,0.8333333134651184,0.9118182063102722,0.32001522183418274,0.23001396656036377
19,0.8697916865348816,0.9100000262260437,0.29295778274536133,0.22625994682312012
20,0.8958333134651184,0.9154545664787292,0.261395663022995,0.2226184904575348
21,0.8385416865348816,0.9163636565208435,0.3689633905887604,0.22041761875152588
22,0.8645833134651184,0.9018181562423706,0.31077492237091064,0.24636760354042053
23,0.8541666865348816,0.9190909266471863,0.3092646300792694,0.21477943658828735
24,0.9010416865348816,0.921818196773529,0.2537457048892975,0.21003291010856628
25,0.8802083134651184,0.9127272963523865,0.2884659171104431,0.22522860765457153
26,0.8958333134651184,0.9081818461418152,0.251056969165802,0.23226112127304077
27,0.890625,0.9236363768577576,0.27226051688194275,0.20371828973293304
28,0.90625,0.914545476436615,0.23062966763973236,0.22308741509914398
29,0.8489583134651184,0.9290909171104431,0.35556724667549133,0.20386049151420593
30,0.9322916865348816,0.9272727370262146,0.20288026332855225,0.19748687744140625
Testing Accuracy:  0.9182

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_paper_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.7573529481887817,0.829773485660553,0.5645988583564758,0.450368195772171
2,0.8088235259056091,0.8543689250946045,0.4808937609195709,0.3504773676395416
3,0.8382353186607361,0.9022653698921204,0.3788604140281677,0.3024177849292755
4,0.8390804529190063,0.8407766819000244,0.38787439465522766,0.33895760774612427
5,0.8970588445663452,0.8815534114837646,0.28999343514442444,0.2815195620059967
6,0.9264705777168274,0.8770226240158081,0.22894765436649323,0.2917363941669464
7,0.875,0.8944984078407288,0.33301275968551636,0.25682276487350464
8,0.8676470518112183,0.9100323915481567,0.3543854355812073,0.23635561764240265
9,0.8860294222831726,0.9132686257362366,0.31104162335395813,0.2267039269208908
10,0.8970588445663452,0.8977346420288086,0.2641342878341675,0.24245613813400269
11,0.9338235259056091,0.9177993535995483,0.23303982615470886,0.21676169335842133
12,0.9191176295280457,0.9132686257362366,0.2263515293598175,0.21836042404174805
13,0.9191176295280457,0.9300971031188965,0.2151557207107544,0.2006344348192215
14,0.8933823704719543,0.9339805841445923,0.2720282971858978,0.19132183492183685
15,0.8897058963775635,0.939805805683136,0.28284692764282227,0.18886332213878632
16,0.9191176295280457,0.9203883409500122,0.20766581594944,0.20916353166103363
17,0.890625,0.9255663156509399,0.23061704635620117,0.2084432691335678
18,0.908088207244873,0.940453052520752,0.20143674314022064,0.17885272204875946
19,0.9117646813392639,0.938511312007904,0.20096027851104736,0.1780514270067215
20,0.9301470518112183,0.940453052520752,0.18127430975437164,0.17420676350593567
21,0.9007353186607361,0.9313915967941284,0.24271713197231293,0.1845627725124359
22,0.8933823704719543,0.93915855884552,0.28779512643814087,0.17199130356311798
23,0.8860294222831726,0.9417475461959839,0.2426697015762329,0.170860156416893
24,0.9448529481887817,0.9411002993583679,0.19242870807647705,0.1675369143486023
25,0.9191176295280457,0.9352750778198242,0.17939496040344238,0.1768597513437271
26,0.9264705777168274,0.9339805841445923,0.20668715238571167,0.17565755546092987
27,0.9301470518112183,0.9501618146896362,0.17772172391414642,0.1594962179660797
28,0.908088207244873,0.9514563083648682,0.23293545842170715,0.16114981472492218
29,0.9227941036224365,0.9475728273391724,0.20508137345314026,0.15442177653312683
30,0.9338235259056091,0.9333333373069763,0.1600622534751892,0.17781932651996613
Testing Accuracy:  0.9254

Model: densenet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/augmented_trash_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.6420454382896423,0.6558823585510254,0.6539028286933899,0.6076961755752563
2,0.6079545617103577,0.7245097756385803,0.640435516834259,0.5487050414085388
3,0.6761363744735718,0.7960784435272217,0.5688122510910034,0.4845156669616699
4,0.7272727489471436,0.8039215803146362,0.5192157626152039,0.4564517140388489
5,0.8295454382896423,0.8039215803146362,0.43238574266433716,0.43097931146621704
6,0.8125,0.8098039031028748,0.42572829127311707,0.44480738043785095
7,0.7727272510528564,0.8039215803146362,0.5005322098731995,0.4470576047897339
8,0.8238636255264282,0.8156862854957581,0.43300244212150574,0.44011956453323364
9,0.8409090638160706,0.8568627238273621,0.40624845027923584,0.3668269217014313
10,0.7897727489471436,0.8549019694328308,0.4666706323623657,0.3739178776741028
11,0.9090909361839294,0.8352941274642944,0.3445189297199249,0.40857648849487305
12,0.8809523582458496,0.8735294342041016,0.37757793068885803,0.33830639719963074
13,0.7897727489471436,0.8813725709915161,0.41904041171073914,0.3297058641910553
14,0.8125,0.8774510025978088,0.43147793412208557,0.3253951668739319
15,0.8011363744735718,0.8715686202049255,0.3633734881877899,0.33137866854667664
16,0.9034090638160706,0.8696078658103943,0.2941890060901642,0.3461627960205078
17,0.8238636255264282,0.8803921341896057,0.39790084958076477,0.3186893165111542
18,0.9583333134651184,0.8892157077789307,0.2361103892326355,0.30522283911705017
19,0.9090909361839294,0.8901960849761963,0.2971276342868805,0.3008670210838318
20,0.8693181872367859,0.8931372761726379,0.3072734475135803,0.29658782482147217
21,0.8579545617103577,0.8921568393707275,0.3651341199874878,0.2921178936958313
22,0.8920454382896423,0.8990195989608765,0.30613186955451965,0.2872616946697235
23,0.8579545617103577,0.8970588445663452,0.36114412546157837,0.2836085557937622
24,0.8579545617103577,0.8794117569923401,0.3476964235305786,0.29687392711639404
25,0.8636363744735718,0.9049019813537598,0.31385284662246704,0.27184152603149414
26,0.8579545617103577,0.9147058725357056,0.3381860852241516,0.2703528106212616
27,0.8636363744735718,0.9107843041419983,0.36783474683761597,0.2643122375011444
28,0.8920454382896423,0.9147058725357056,0.32706400752067566,0.2632589042186737
29,0.9047619104385376,0.908823549747467,0.2958596646785736,0.25973495841026306
30,0.8636363744735718,0.8921568393707275,0.3174189329147339,0.2834957242012024
Testing Accuracy:  0.9127
